"","responseid","responseset","name","externaldatareference","emailaddress","ipaddress","status","startdate","enddate","finished","resp_id","cortex_id","proj_id","consent","gender","yearbirth","live","mar_status","arereligious","rel_aff","rel_afftext","religious_how","education","pol_interest","voted","tiredofpolitics","donotbelievepoliticans","nopartiesrepinterest","nochancetowin","unitedwouldwin","protestvote","electionsdontmatter","electionshonest","notime","notinterested","votinghard","why_novoted_____e","why_novoted_____etext","who_voted","who_votedtext","nationality","nationalitytext","proud_nationality","proud_citizen","russia_civ","us_attitudes","anger_ur","anger_putin","anger_russia","media_use","channel1","Russia1","NTV","Russia24","RenTV","Channel5","TVC","STAR","Culture","Moscow24","localTV","RBCTV","OTR","Euronews","Savior","Rain","BBC","RT","LifeNews","CurrentTime","RTVI","otherfederalTV","otherforeignTV","dontwatch","yandex","mailru","lenta","rbc","sportsru","meduza","liferu","tvrainru","RTonline","gazetaru","newsru","utroru","radioliberty","echo","bbc","fontanka","foreignmedia","localmedia","federalchannels","nointernet","v95","v96","social_media_use","odnoklassniki","vkontakte","facebook","livejournal","twitter","nonesocialmedia","trust_media_foreign","trust_media_domestic","trust_media_internet","domestic_control","v109","v110","v111","v112","foreign_control","v114","v115","v116","v117","v118","domestic_treat1","v120","v121","v122","v123","v124","foreign_treat1","v126","v127","v128","v129","v130","domestic_treat2","v132","v133","v134","v135","v136","foreign_treat2","v138","v139","v140","v141","v142","credible_mech","interesting_mech","biased_mech","dvintro","country_corruption","putin_corruption","putin_economy","putin_approve","putin_thirdperson","know_alexei","vote_alexei","us_russia_relations","russia_democratic","v157","locationlatitude","locationlongitude","locationaccuracy","female","age","generation","young","city","married","orthodox","howreligious","polinterest","regimesupport","russian","usattitudes","anger_putin2","angryinsultputin","anger_russia2","angryinsultrussia","media_use2","media_use3","trust_media_foreign2","trustforeignmedia","trust_media_domestic2","trustdomesticmedia","trust_media_internet2","trustinternet","treatments","basictreat","treat3","treat2","domestic_treat","foreign_treat","domestic_treat_cb","foreign_treat_cb","criticism","balanced","biased","corrupt_country","x","disapproveputin","pc","pe","pa","y","putin","presumedputin4","vote_navalny","relations","_est_oppvote","higheducation","trustsource","start","end","time","_est_nonvote","_est_pvote","russia_civ2","mediachoice","voteputin","regimesupport_pure","polinterest4","democracy","trustscale","onlyforeignmedia","nonvoter","oppositionvoter","regimevoter","educ2","cem_strata","cem_matched","cem_weights","socialmediause","angryinsultur","angercriticism","tvuse","intuse","foreignmediause","fm_proportion","upset_criticism","mediatrust","foreignmedia_tv_count","foreignmedia_tv_prop","fm_prop2","_est_choice1","_est_choice2","_est_choice3","_est_choice4","_est_putin_choice","_est_nav_choice","_est_dem_choice","RD","outlier","pass"
"11","R_VV9Fk07GURw5DDr","Default Response Set","Anonymous",NA,NA,"82.208.100.90",0,"2/28/19 11:38","2/28/19 11:48",1,"C1877011912",1877011912,"S19005459",1,2,2000,"Big city",5,2,NA,"","Less than once a year",7,"Somewhat interested","Yes",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",4,"","Russians","","Very proud","Very proud","Russia is mainly part of European civilization","Very good","Somewhat agree","Somewhat agree","I completely agree","Internet",1,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,NA,NA,"Daily / Almost Daily",1,1,0,0,1,0,"To a large extent","To a large extent","Only in part",1,1,1,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Mostly trust","Somewhat interesting","Not biased",1,"About the same","Approve","Neither approve or disapprove","Approve","Many but not most",1,"Probably not","Friend",7,1,56.3287048339844,44.0019989013672,-1,"Female",19,"18-29","18-29",1,0,0,"Less than once a year","Interested in Politics","Regime Voter",1,"Favorable U.S.",1,"Somewhat agree",1,"I completely agree","Internet","Internet","Trust","To a large extent","Trust","To a large extent","Don't trust","Only in part","Domestic Control","Control","Control",NA,"Control",NA,NA,NA,NA,NA,"Not biased","About the same",-0.604947984218597,0.332712948322296,4,3,4,0.604947984218597,0.667287051677704,"Many, but not Most","No","Friendly",1,1,"Mostly trust",1866973080000,1866973680000,10,1,1,"European civilization","Both",1,"Regime Voter",3,0.699999988079071,0.5,0,0,0,1,0,170,1,0.776960784313726,7,"Somewhat agree",0.839411973953247,8,5,3,0.230769231915474,0.756744921207428,"Media Optimist",1,0.125,0.230769231915474,1,1,1,1,1,1,1,5.34063768386841,1,1
"12","R_DpA9n0xFWV5jC93","Default Response Set","Anonymous",NA,NA,"93.100.100.5",0,"2/28/19 11:42","2/28/19 11:49",1,"C1877013990",1877013990,"S19005459",1,1,1977,"Big city",2,2,NA,"","Never, almost never",10,"Somewhat interested","Yes",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",3,"","Russians","","Very proud","Very proud","Russia is a separate civilization that is not part of European or Asian (Eastern) civilizations","Somewhat bad","Do not agree at all","Do not agree at all","I completely agree","A television",0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,NA,NA,"Daily / Almost Daily",0,1,1,0,0,0,"Only in part","Only in part","Only in part",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2,2,2,1,1,"Don't trust at all","Somewhat interesting","Partially biased",1,"About the same","Neither approve or disapprove","Disapprove","Neither approve or disapprove","Most",1,"Definitely not","Rival",9,1,59.8981018066406,30.2619018554688,-1,"Male",42,"40-49","30+",1,0,0,"Never, almost never","Interested in Politics","Regime Voter",1,"Unfavorable U.S.",0,"Do not agree at all",1,"I completely agree","Television","Television/Radio","Don't trust","Only in part","Don't trust","Only in part","Don't trust","Only in part","Foreign Balanced","Treatments","Balanced","Balanced",NA,"Balanced",NA,"Balanced",NA,"Foreign","Biased","About the same",0.359356015920639,0.582712948322296,3,2,3,-0.359356015920639,0.417287051677704,"Most","No","Unfriendly",1,1,"Don't trust at all",1866973320000,1866973740000,7,1,1,"Seperate","None",0,"Opposition Voter",3,0.899999976158142,0.5,0,0,0,1,1,225,0,0,7,"Do not agree at all",-0.518462538719177,4,5,0,0,0.270234674215317,"Media Skeptic",0,0,0,1,1,1,1,1,1,1,3.27568101882935,0,1
"13","R_p4ys3qZSnHWxvNf","Default Response Set","Anonymous",NA,NA,"178.155.5.1",0,"2/28/19 11:40","2/28/19 11:49",1,"C1877012588",1877012588,"S19005459",1,1,1976,"Big city",1,1,1,"","More often than once a week",8,"Very interested","Yes",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",3,"","Russians","","Very proud","Very proud","Russia is mainly part of European civilization","Neutral","Do not agree at all","Somewhat agree","Do not agree at all","A television",1,1,1,1,1,1,1,1,0,1,1,1,1,0,1,0,1,1,0,0,0,1,1,0,1,1,0,0,1,0,1,1,0,1,0,1,1,1,1,0,0,1,1,0,NA,NA,"Daily / Almost Daily",1,1,0,1,0,0,"To a large extent","Only in part","Only in part",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,2,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Fully trust","Somewhat interesting","Not biased",1,"Less","Approve","Neither approve or disapprove","Approve","Most",1,"Maybe yes","Ally",6,1,48.7194061279297,44.5018005371094,-1,"Male",43,"40-49","30+",1,1,1,"More often than once a week","Interested in Politics","Regime Voter",1,"Neutral U.S.",1,"Somewhat agree",0,"Do not agree at all","Television","Television/Radio","Trust","To a large extent","Don't trust","Only in part","Don't trust","Only in part","Domestic One-Sided","Treatments","One-Sided","One-Sided","One-Sided",NA,"One-Sided",NA,"Domestic",NA,"Not biased","Less",-0.604947984218597,0.332712948322296,4,3,4,0.604947984218597,0.667287051677704,"Most","Yes","Friendly",1,1,"Fully trust",1866973200000,1866973740000,9,1,1,"European civilization","Foreign Media",0,"Opposition Voter",4,0.600000023841858,0.666666686534882,1,0,0,1,1,82,1,1,7,"Do not agree at all",-0.835585057735443,17,12,3,0.103448279201984,0.248077139258385,"Foreign Media Truther",2,0.117647059261799,0.103448279201984,1,1,1,1,1,1,1,3.84162592887878,0,1
"14","R_3fAUAryk5t2aS6o","Default Response Set","Anonymous",NA,NA,"109.191.147.85",0,"2/28/19 11:44","2/28/19 11:49",1,"C1877014929",1877014929,"S19005459",1,2,1966,"Big city",2,1,1,"","Once a week",10,"Very interested","Yes",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",4,"","Russians","","Very proud","Very proud","Russia is a mixture of European and Asian (Eastern) civilization","Neutral","Somewhat disagree","Somewhat agree","Somewhat agree","Internet",1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,NA,NA,"Daily / Almost Daily",0,1,1,0,0,0,"Only in part","To a large extent","To a large extent",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,1,1,"Mostly trust","Very interesting","Partially biased",1,"About the same","Neither approve or disapprove","Approve","Approve","Most",1,"Probably not","Ally",7,1,55.1544036865234,61.4297027587891,-1,"Female",53,"50-59","30+",1,0,1,"Once a week","Interested in Politics","Regime Voter",1,"Neutral U.S.",1,"Somewhat agree",1,"Somewhat agree","Internet","Internet","Don't trust","Only in part","Trust","To a large extent","Trust","To a large extent","Foreign Balanced","Treatments","Balanced","Balanced",NA,"Balanced",NA,"Balanced",NA,"Foreign","Biased","About the same",-0.606329739093781,0.332354724407196,3,4,4,0.606329739093781,0.667645275592804,"Most","No","Friendly",1,1,"Mostly trust",1866973440000,1866973740000,5,1,1,"Mixture","Domestic Media",1,"Regime Voter",4,0.699999988079071,0.333333343267441,0,0,0,1,1,98,0,0,7,"Somewhat disagree",0.165337741374969,3,4,0,0,0.547450125217438,"Domestic Media Truther",0,0,0,1,1,1,1,1,1,1,3.03192281723022,0,1
"15","R_2AGAUaIg1FQLFjh","Default Response Set","Anonymous",NA,NA,"46.39.49.108",0,"2/28/19 11:40","2/28/19 11:50",1,"C1877012919",1877012919,"S19005459",1,1,1982,"Big city",1,1,1,"","Once a year",8,"Very interested","Yes",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",4,"","Russians","","Very proud","Very proud","Russia is mainly part of European civilization","Somewhat bad","Do not agree at all","Do not agree at all","I completely agree","Internet",0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,"Daily / Almost Daily",1,1,1,0,1,0,"Only in part","To a large extent","Only in part",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,2,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Mostly trust","Not interesting","Not biased",1,"About the same","Disapprove","Neither approve or disapprove","Approve","Overwhelming majority",1,"Definitely not","Enemy",9,1,55.7527008056641,37.6172027587891,-1,"Male",37,"30-39","30+",1,1,1,"Once a year","Interested in Politics","Regime Voter",1,"Unfavorable U.S.",0,"Do not agree at all",1,"I completely agree","Internet","Internet","Don't trust","Only in part","Trust","To a large extent","Don't trust","Only in part","Foreign One-Sided","Treatments","One-Sided","One-Sided",NA,"One-Sided",NA,"One-Sided","Foreign",NA,"Not biased","About the same",0.030371829867363,0.497422367334366,2,3,4,-0.030371829867363,0.502577662467957,"Overwhelming majority","No","Unfriendly",1,1,"Mostly trust",1866973200000,1866973800000,10,1,1,"European civilization","Domestic Media",1,"Regime Voter",4,0.899999976158142,0.333333343267441,0,0,0,1,1,66,0,0,7,"Do not agree at all",-0.518462538719177,2,1,0,0,0.270234674215317,"Domestic Media Truther",0,0,0,1,1,1,1,1,1,1,3.27045512199402,0,1
"16","R_cUVrlTzKiAQwXtL","Default Response Set","Anonymous",NA,NA,"78.85.22.9",0,"2/28/19 11:36","2/28/19 11:50",1,"C1877009814",1877009814,"S19005459",1,1,1992,"Small town",1,1,1,"","Two or three times a year",6,"Somewhat interested","Yes",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",3,"","Russians","","Very proud","Very proud","Russia is mainly part of European civilization","Neutral","Do not agree at all","Somewhat disagree","Somewhat agree","A television",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,NA,NA,"Daily / Almost Daily",0,1,0,0,0,0,"To a large extent","Only in part","To a large extent",NA,NA,NA,NA,NA,1,1,1,2,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Mostly trust","Very interesting","Not biased",1,"More","Approve","Disapprove","Do not approve at all","Many but not most",1,"Probably not","Ally",10,1,56.8500061035156,53.2333068847656,-1,"Male",27,"18-29","18-29",0,1,1,"Two or three times a year","Interested in Politics","Regime Voter",1,"Neutral U.S.",0,"Somewhat disagree",1,"Somewhat agree","Television","Television/Radio","Trust","To a large extent","Don't trust","Only in part","Trust","To a large extent","Foreign Control","Control","Control",NA,NA,"Control",NA,NA,NA,NA,"Not biased","More",0.696900963783264,0.67022293806076,4,2,1,-0.696900963783264,0.32977706193924,"Many, but not Most","No","Friendly",1,0,"Mostly trust",1866972960000,1866973800000,14,1,1,"European civilization","Foreign Media",0,"Opposition Voter",3,1,0.666666686534882,1,0,0,1,0,171,1,1,7,"Do not agree at all",-0.513599574565887,1,0,0,0,0.304195016622543,"Foreign Media Truther",0,0,0,1,1,1,1,1,1,1,3.15801382064819,0,1
"17","R_2CwDGNNRt9F6rZK","Default Response Set","Anonymous",NA,NA,"46.251.66.179",0,"2/28/19 11:43","2/28/19 11:50",1,"C1877013237",1877013237,"S19005459",1,1,1981,"Big city",1,1,1,"","Once a month",10,"Very interested","Yes",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",2,"","Russians","","Somewhat proud","Somewhat proud","Russia is mainly part of European civilization","Neutral","Somewhat disagree","Somewhat disagree","Somewhat agree","Internet",0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,NA,NA,"Daily / Almost Daily",0,1,0,0,0,0,"Only in part","Do not trust at all","To a large extent",1,1,1,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Mostly trust","Somewhat interesting","Not biased",1,"More","Disapprove","Disapprove","Neither approve or disapprove","Many but not most",1,"Probably not","Friend",4,1,56.3287048339844,44.0019989013672,-1,"Male",38,"30-39","30+",1,1,1,"Once a month","Interested in Politics","Opposition Voter",1,"Neutral U.S.",0,"Somewhat disagree",1,"Somewhat agree","Internet","Internet","Don't trust","Only in part","Don't trust","Do not trust at all","Trust","To a large extent","Domestic Control","Control","Control",NA,"Control",NA,NA,NA,NA,NA,"Not biased","More",0.677015900611877,0.665067672729492,2,2,3,-0.677015900611877,0.33493235707283,"Many, but not Most","No","Friendly",1,1,"Mostly trust",1866973380000,1866973800000,7,1,1,"European civilization","None",0,"Opposition Voter",4,0.400000005960464,0.666666686534882,0,0,1,0,1,71,0,0,7,"Somewhat disagree",-0.166373744606972,4,4,0,0,0.423411548137665,"Media Skeptic",0,0,0,1,1,1,1,1,1,1,2.62776494026184,0,1
"18","R_Qn7fAD2yDFhJdg5","Default Response Set","Anonymous",NA,NA,"188.244.207.48",0,"2/28/19 11:38","2/28/19 11:51",1,"C1877011676",1877011676,"S19005459",1,2,1984,"Big city",1,1,1,"","Two or three times a year",10,"Somewhat interested","Yes",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",2,"","Russians","","I'm not proud at all","I'm not proud at all","Russia is a mixture of European and Asian (Eastern) civilization","Neutral","Do not agree at all","Do not agree at all","I completely agree","Internet",0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,NA,NA,"Few times a week",0,1,1,0,0,0,"Only in part","Only in part","To a large extent",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2,1,2,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Fully trust","Somewhat interesting","Not biased",1,"About the same","Approve","Disapprove","Disapprove","Many but not most",1,"Definitely not","Friend",4,1,54.7064971923828,20.5110015869141,-1,"Female",35,"30-39","30+",1,1,1,"Two or three times a year","Interested in Politics","Opposition Voter",1,"Neutral U.S.",0,"Do not agree at all",1,"I completely agree","Internet","Internet","Don't trust","Only in part","Don't trust","Only in part","Trust","To a large extent","Domestic One-Sided","Treatments","One-Sided","One-Sided","One-Sided",NA,"One-Sided",NA,"Domestic",NA,"Not biased","About the same",0.36929851770401,0.585290610790253,4,2,2,-0.36929851770401,0.41470941901207,"Many, but not Most","No","Friendly",1,1,"Fully trust",1866973080000,1866973860000,13,1,1,"Mixture","None",0,"Opposition Voter",3,0.400000005960464,0.5,0,0,1,0,1,213,0,0,6,"Do not agree at all",-0.518462538719177,2,2,0,0,0.270234674215317,"Media Skeptic",0,0,0,1,1,1,1,1,1,1,3.11408853530884,0,1
"19","R_3hrKaPMVTgJImHf","Default Response Set","Anonymous",NA,NA,"78.36.190.85",0,"2/28/19 11:46","2/28/19 11:53",1,"C1877016830",1877016830,"S19005459",1,1,1984,"Small town",1,2,NA,"","Never, almost never",10,"Little interested","Yes",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",4,"","Russians","","Very proud","Very proud","Russia is a mixture of European and Asian (Eastern) civilization","Somewhat bad","Somewhat agree","Somewhat agree","Somewhat agree","A television",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,"Daily / Almost Daily",0,1,1,0,0,0,"Do not trust at all","To a large extent","To a large extent",NA,NA,NA,NA,NA,1,2,2,1,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Mostly trust","Somewhat interesting","Not biased",1,"About the same","Approve","Approve","Approve","Many but not most",2,"Definitely not","Ally",7,1,59.2167053222656,39.8999938964844,-1,"Male",35,"30-39","30+",0,1,0,"Never, almost never","Not Interested in Politics","Regime Voter",1,"Unfavorable U.S.",1,"Somewhat agree",1,"Somewhat agree","Television","Television/Radio","Don't trust","Do not trust at all","Trust","To a large extent","Trust","To a large extent","Foreign Control","Control","Control",NA,NA,"Control",NA,NA,NA,NA,"Not biased","About the same",-0.923989593982697,0.250000029802322,4,4,4,0.923989593982697,0.75,"Many, but not Most","No","Friendly",1,1,"Mostly trust",1866973560000,1866973980000,7,1,1,"Mixture","Domestic Media",1,"Regime Voter",2,0.699999988079071,0.16666667163372,0,0,0,1,1,137,0,0,7,"Somewhat agree",0.512563526630402,1,2,0,0,0.666666686534882,"Domestic Media Truther",0,0,0,1,1,1,1,1,1,1,3.75396370887756,0,1
"20","R_3MG5OMKTYazX2Bk","Default Response Set","Anonymous",NA,NA,"109.165.44.156",0,"2/28/19 11:43","2/28/19 11:53",1,"C1877015012",1877015012,"S19005459",1,1,1980,"Big city",3,2,NA,"","Less than once a year",8,"Somewhat interested","No",NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,"",NA,"","Russians","","Very proud","Somewhat proud","Russia is mainly part of European civilization","Neutral","Somewhat disagree","Somewhat disagree","Somewhat disagree","Internet",1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,"Daily / Almost Daily",0,1,1,0,0,0,"To a large extent","To a large extent","To a large extent",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,1,1,NA,NA,NA,NA,NA,NA,"Mostly trust","Somewhat interesting","Not biased",1,"More","Disapprove","Neither approve or disapprove","Neither approve or disapprove","Many but not most",1,"Probably not","Friend",5,1,48.0592041015625,39.9360961914062,-1,"Male",39,"30-39","30+",1,0,0,"Less than once a year","Interested in Politics","Non-Voter",1,"Neutral U.S.",0,"Somewhat disagree",0,"Somewhat disagree","Internet","Internet","Trust","To a large extent","Trust","To a large extent","Trust","To a large extent","Domestic Balanced","Treatments","Balanced","Balanced","Balanced",NA,"Balanced",NA,NA,"Domestic","Not biased","More",0.357974261045456,0.582354724407196,2,3,3,-0.357974261045456,0.417645275592804,"Many, but not Most","No","Friendly",1,1,"Mostly trust",1866973380000,1866973980000,10,1,1,"European civilization","Both",0,"Non-Voter",3,0.5,0.5,0,1,0,0,1,207,1,0.776960784313726,7,"Somewhat disagree",-0.493222236633301,4,1,0,0,0.333333343267441,"Media Optimist",0,0,0,1,1,1,1,1,1,1,2.93044233322144,0,1
"21","R_2zIIBBK1lPI3jiQ","Default Response Set","Anonymous",NA,NA,"109.161.75.221",0,"2/28/19 11:39","2/28/19 11:53",1,"C1877012623",1877012623,"S19005459",1,2,1984,"Suburb",1,1,1,"","Two or three times a year",10,"Somewhat interested","Yes",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",8,"","Russians","","Somewhat proud","Somewhat proud","Russia is a mixture of European and Asian (Eastern) civilization","Somewhat good","Somewhat disagree","Somewhat disagree","Somewhat disagree","Internet",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,NA,NA,"Daily / Almost Daily",0,1,1,1,0,0,"Only in part","Only in part","Only in part",NA,NA,NA,NA,NA,1,1,1,2,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Mostly trust","Somewhat interesting","Not biased",1,"About the same","Neither approve or disapprove","Neither approve or disapprove","Neither approve or disapprove","Many but not most",1,"Maybe yes","Ally",7,1,57.6622009277344,39.6864013671875,-1,"Female",35,"30-39","30+",0,1,1,"Two or three times a year","Interested in Politics","Opposition Voter",1,"Favorable U.S.",0,"Somewhat disagree",0,"Somewhat disagree","Internet","Internet","Don't trust","Only in part","Don't trust","Only in part","Don't trust","Only in part","Foreign Control","Control","Control",NA,NA,"Control",NA,NA,NA,NA,"Not biased","About the same",0.0403143540024757,0.5,3,3,3,-0.0403143540024757,0.5,"Many, but not Most","Yes","Friendly",1,1,"Mostly trust",1866973140000,1866973980000,14,1,1,"Mixture","None",0,"Opposition Voter",3,0.699999988079071,0.5,0,0,1,0,1,212,1,1.16544117647059,7,"Somewhat disagree",-0.493222236633301,0,2,0,0,0.333333343267441,"Media Skeptic",0,NA,0,1,1,1,1,1,1,1,3.08697557449341,0,1
"22","R_2WV8uMcYJO6aBWb","Default Response Set","Anonymous",NA,NA,"37.188.12.196",0,"2/28/19 11:42","2/28/19 11:54",1,"C1877013950",1877013950,"S19005459",1,2,1983,"Big city",1,2,NA,"","Once a year",5,"Little interested","No",NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,"","Russians","","Very proud","Very proud","Russia is a mixture of European and Asian (Eastern) civilization","Neutral","Somewhat disagree","Somewhat disagree","Somewhat agree","A television",1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,1,"Daily / Almost Daily",1,1,0,0,0,0,"Only in part","Do not trust at all","Only in part",1,1,1,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Mostly trust","Somewhat interesting","Not biased",1,"About the same","Disapprove","Do not approve at all","Neither approve or disapprove","Many but not most",1,"Maybe yes","Ally",5,1,51.7303009033203,36.1938934326172,-1,"Female",36,"30-39","30+",1,1,0,"Once a year","Not Interested in Politics","Non-Voter",1,"Neutral U.S.",0,"Somewhat disagree",1,"Somewhat agree","Television","Television/Radio","Don't trust","Only in part","Don't trust","Do not trust at all","Don't trust","Only in part","Domestic Control","Control","Control",NA,"Control",NA,NA,NA,NA,NA,"Not biased","About the same",0.996057569980621,0.747780621051788,2,1,3,-0.996057569980621,0.252219408750534,"Many, but not Most","Yes","Friendly",1,0,"Mostly trust",1866973320000,1866974040000,12,1,1,"Mixture","None",0,"Non-Voter",2,0.5,0.666666686534882,0,1,0,0,0,129,0,0,7,"Somewhat disagree",-0.166373744606972,3,0,0,0,0.423411548137665,"Media Skeptic",0,0,0,1,1,1,1,1,1,1,4.32259321212769,0,1
"23","R_79br5PeFi4y5mHD","Default Response Set","Anonymous",NA,NA,"78.85.222.86",0,"2/28/19 11:49","2/28/19 11:55",1,"C1877018446",1877018446,"S19005459",1,2,1970,"Big city",1,2,NA,"","Never, almost never",10,"Little interested","Yes",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",4,"","Russians","","Somewhat proud","Somewhat proud","Russia is a separate civilization that is not part of European or Asian (Eastern) civilizations","Neutral","Somewhat agree","Somewhat agree","Somewhat disagree","A television",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,"Daily / Almost Daily",1,1,1,0,1,0,"Only in part","Only in part","Only in part",1,1,2,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Mostly trust","Somewhat interesting","Not biased",1,"About the same","Approve","Approve","Neither approve or disapprove","Many but not most",1,"Definitely not","Ally",4,1,56.8500061035156,53.2333068847656,-1,"Female",49,"40-49","30+",1,1,0,"Never, almost never","Not Interested in Politics","Regime Voter",1,"Neutral U.S.",1,"Somewhat agree",0,"Somewhat disagree","Television","Television/Radio","Don't trust","Only in part","Don't trust","Only in part","Don't trust","Only in part","Domestic Control","Control","Control",NA,"Control",NA,NA,NA,NA,NA,"Not biased","About the same",-0.596387207508087,0.33493235707283,4,4,3,0.596387207508087,0.665067613124847,"Many, but not Most","No","Friendly",1,1,"Mostly trust",1866973740000,1866974100000,6,1,1,"Seperate","None",1,"Regime Voter",2,0.400000005960464,0.5,0,0,0,1,1,152,1,0.51797385620915,7,"Somewhat agree",0.185715019702911,1,2,0,0,0.576588451862335,"Media Skeptic",0,0,0,1,1,1,1,1,1,1,2.90250325202942,0,1
